bucket,size
5766,1
5767,2
5768,1
5769,1
5770,2
5771,0
5772,1
5773,0
5774,1
5775,1
5776,0
5777,0
5778,1
5779,0
5780,1
5781,2
5782,2
5783,0
5784,2
5785,6
5786,2
5787,2
5788,2
5789,3
5790,0
5791,1
5792,2
5793,1
5794,1
5795,1
5796,3
5797,3
5798,1
5799,0
5800,0
5801,2
5802,1
5803,1
5804,1
5805,1
5806,3
5807,3
5808,3
5809,0
5810,0
5811,2
5812,1
5813,0
5814,3
5815,1
5816,0
5817,0
5818,1
5819,0
5820,2
5821,0
5822,2
5823,5
5824,1
5825,1
5826,1
5827,0
5828,1
5829,3
5830,3
5831,0
5832,1
5833,2
5834,1
5835,1
5836,2
5837,1
5838,3
5839,0
5840,0
5841,2
5842,2
5843,0
5844,0
5845,0
5846,1
5847,1
5848,5
5849,4
5850,1
5851,0
5852,2
5853,0
5854,2
5855,5
5856,0
5857,3
5858,0
5859,1
5860,2
5861,1
5862,1
5863,3
5864,0
5865,3
5866,3
5867,0
5868,0
5869,1
5870,3
5871,5
5872,0
5873,2
5874,4
5875,1
5876,0
5877,1
5878,2
5879,1
5880,1
5881,1
5882,0
5883,1
5884,1
5885,1
5886,3
5887,2
5888,0
5889,2
5890,0
5891,0
5892,2
5893,1
5894,2
5895,1
5896,0
5897,2
5898,0
5899,1
5900,1
5901,1
5902,2
5903,1
5904,1
5905,2
5906,2
5907,0
5908,1
5909,0
5910,2
5911,0
5912,1
5913,0
5914,2
5915,1
5916,3
5917,0
5918,1
5919,2
5920,2
5921,1
5922,1
5923,0
5924,0
5925,0
5926,0
5927,4
5928,0
5929,1
5930,1
5931,0
5932,2
5933,3
5934,0
5935,1
5936,1
5937,3
5938,2
5939,1
5940,0
5941,2
5942,1
5943,0
5944,1
5945,0
5946,2
5947,0
5948,2
5949,3
5950,2
5951,2
5952,0
5953,0
5954,1
5955,4
5956,1
5957,2
5958,1
5959,3
5960,1
5961,1
5962,2
5963,0
5964,1
5965,1
5966,1
5967,1
5968,4
5969,2
5970,1
5971,0
5972,1
5973,2
5974,0
5975,5
5976,0
5977,0
5978,0
5979,0
5980,1
5981,0
5982,0
5983,1
5984,0
5985,1
5986,2
5987,1
5988,2
5989,2
5990,2
5991,0
5992,4
5993,1
5994,3
5995,2
5996,6
5997,0
5998,3
5999,1
6000,1
6001,1
6002,1
6003,1
6004,0
6005,1
6006,1
6007,1
6008,4
6009,1
6010,2
6011,1
6012,0
6013,0
6014,2
6015,2
6016,2
6017,2
6018,1
6019,1
6020,0
6021,0
6022,1
6023,0
6024,0
6025,1
6026,2
6027,2
6028,1
6029,0
6030,0
6031,0
6032,0
6033,1
6034,0
6035,0
6036,1
6037,2
6038,1
6039,1
6040,0
6041,1
6042,3
6043,1
6044,1
6045,4
6046,1
6047,1
6048,0
6049,1
6050,1
6051,0
6052,1
6053,0
6054,0
6055,0
6056,1
6057,0
6058,1
6059,1
6060,1
6061,1
6062,3
6063,1
6064,3
6065,1
6066,0
6067,3
6068,0
6069,0
6070,2
6071,2
6072,1
6073,3
6074,0
6075,1
6076,1
6077,0
6078,0
6079,0
6080,0
6081,1
6082,2
6083,1
6084,1
6085,3
6086,1
6087,0
6088,3
6089,2
6090,1
6091,1
6092,2
6093,0
6094,1
6095,1
6096,0
6097,1
6098,0
6099,1
6100,0
6101,3
6102,3
6103,1
6104,1
6105,1
6106,2
6107,1
6108,1
6109,1
6110,3
6111,3
6112,2
6113,0
6114,2
6115,2
6116,1
6117,2
6118,0
6119,0
6120,0
6121,2
6122,1
6123,0
6124,1
6125,1
6126,2
6127,4
6128,0
6129,0
6130,1
6131,0
6132,1
6133,0
6134,1
6135,3
6136,3
6137,0
6138,1
6139,1
6140,0
6141,1
6142,2
6143,6
6144,0
6145,1
6146,0
6147,0
6148,0
6149,0
6150,1
6151,2
6152,1
6153,2
6154,2
6155,0
6156,1
6157,1
6158,1
6159,0
6160,1
6161,0
6162,1
6163,0
6164,0
6165,1
6166,0
6167,0
6168,3
6169,2
6170,2
6171,2
6172,2
6173,0
6174,2
6175,0
6176,2
6177,0
6178,1
6179,0
6180,0
6181,0
6182,0
6183,1
6184,4
6185,1
6186,2
6187,1
6188,2
6189,0
6190,2
6191,0
6192,1
6193,0
6194,1
6195,1
6196,0
6197,1
6198,0
6199,0
6200,3
6201,0
6202,0
6203,0
6204,0
6205,0
6206,0
6207,1
6208,0
6209,0
6210,0
6211,2
6212,1
6213,0
6214,1
6215,1
6216,1
6217,1
6218,1
6219,2
6220,1
6221,0
6222,0
6223,0
6224,1
6225,0
6226,2
6227,2
6228,0
6229,1
6230,1
6231,2
6232,0
6233,0
6234,1
6235,1
6236,0
6237,2
6238,1
6239,1
6240,0
6241,1
6242,1
6243,3
6244,1
6245,1
6246,0
6247,0
6248,0
6249,4
6250,2
6251,0
6252,0
6253,0
6254,0
6255,1
6256,2
6257,1
6258,0
6259,0
6260,0
6261,0
6262,1
6263,2
6264,1
6265,2
6266,1
6267,1
6268,0
6269,0
6270,1
6271,0
6272,1
6273,1
6274,1
6275,1
6276,1
6277,0
6278,0
6279,1
6280,0
6281,0
6282,0
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,1
6290,1
6291,0
6292,0
6293,0
6294,0
6295,0
6296,2
6297,0
6298,0
6299,0
6300,1
6301,1
6302,1
6303,0
6304,1
6305,0
6306,0
6307,0
6308,0
6309,1
6310,1
6311,1
6312,1
6313,1
6314,1
6315,0
6316,3
6317,0
6318,0
6319,0
6320,2
6321,2
6322,0
6323,0
6324,0
6325,0
6326,0
6327,0
6328,0
6329,1
6330,1
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,1
6340,1
6341,0
6342,1
6343,0
6344,0
6345,0
6346,1
6347,0
6348,0
6349,0
6350,0
6351,1
6352,2
6353,0
6354,0
6355,0
6356,2
6357,1
6358,0
6359,0
6360,1
6361,0
6362,1
6363,0
6364,1
6365,0
6366,0
6367,2
6368,0
6369,0
6370,0
6371,0
6372,1
6373,0
6374,0
6375,0
6376,1
6377,2
6378,2
6379,0
6380,1
6381,1
6382,1
6383,2
6384,1
6385,2
6386,0
6387,1
6388,1
6389,0
6390,0
6391,0
6392,1
6393,0
6394,1
6395,0
6396,0
6397,1
6398,1
6399,1
6400,0
6401,1
6402,1
6403,1
6404,0
6405,1
6406,0
6407,1
6408,2
6409,3
6410,2
6411,0
6412,2
6413,0
6414,0
6415,1
6416,0
6417,0
6418,2
6419,1
6420,0
6421,0
6422,0
6423,0
6424,0
6425,2
6426,1
6427,0
6428,0
6429,1
6430,1
6431,0
6432,2
6433,2
6434,0
6435,0
6436,1
6437,0
6438,2
6439,0
6440,1
6441,0
6442,2
6443,0
6444,2
6445,2
6446,0
6447,0
6448,3
6449,3
6450,1
6451,0
6452,0
6453,0
6454,0
6455,1
6456,1
6457,0
6458,1
6459,1
6460,1
6461,1
6462,0
6463,0
6464,1
6465,1
6466,4
6467,0
6468,0
6469,0
6470,0
6471,0
6472,1
6473,2
6474,1
6475,1
6476,0
6477,0
6478,1
6479,1
6480,1
6481,0
6482,0
6483,2
6484,0
6485,0
6486,0
6487,1
6488,3
6489,1
6490,0
6491,0
6492,1
6493,0
6494,2
6495,1
6496,0
6497,5
6498,1
6499,0
6500,1
6501,1
6502,0
6503,1
6504,1
6505,0
6506,0
6507,1
6508,1
6509,0
6510,2
6511,0
6512,0
6513,3
6514,2
6515,1
6516,1
6517,0
6518,1
6519,0
6520,0
6521,0
6522,4
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,1
6530,0
6531,1
6532,0
6533,1
6534,0
6535,2
6536,0
6537,0
6538,0
6539,0
6540,2
6541,0
6542,0
6543,2
6544,2
6545,1
6546,3
6547,0
6548,0
6549,0
6550,0
6551,3
6552,3
6553,1
6554,3
6555,1
6556,0
6557,1
6558,1
6559,1
6560,1
6561,1
6562,1
6563,2
6564,2
6565,1
6566,0
6567,0
6568,3
6569,0
6570,1
6571,1
6572,1
6573,0
6574,3
6575,0
6576,1
6577,0
6578,0
6579,0
6580,1
6581,0
6582,0
6583,1
6584,1
6585,0
6586,4
6587,0
6588,2
6589,1
6590,0
6591,1
6592,0
6593,1
6594,0
6595,0
6596,0
6597,0
6598,0
6599,0
6600,1
6601,0
6602,0
6603,1
6604,0
6605,0
6606,0
6607,1
6608,0
6609,2
6610,0
6611,0
6612,2
6613,0
6614,1
6615,1
6616,1
6617,2
6618,0
6619,1
6620,3
6621,0
6622,0
6623,1
6624,2
6625,1
6626,0
6627,0
6628,1
6629,1
6630,1
6631,1
6632,0
6633,1
6634,3
6635,0
6636,1
6637,1
6638,1
6639,1
6640,0
6641,1
6642,0
6643,0
6644,0
6645,0
6646,2
6647,1
6648,0
6649,0
6650,2
6651,0
6652,1
6653,0
6654,0
6655,2
6656,1
6657,1
6658,1
6659,1
6660,0
6661,0
6662,1
6663,0
6664,3
6665,0
6666,2
6667,0
6668,2
6669,1
6670,0
6671,0
6672,3
6673,0
6674,0
6675,0
6676,0
6677,2
6678,3
6679,2
6680,0
6681,0
6682,1
6683,0
6684,2
6685,0
6686,0
6687,3
6688,2
6689,1
6690,0
6691,0
6692,1
6693,0
6694,0
6695,0
6696,0
6697,0
6698,1
6699,1
6700,1
6701,0
6702,0
6703,0
6704,3
6705,3
6706,0
6707,0
6708,1
6709,0
6710,0
6711,0
6712,0
6713,0
6714,2
6715,0
6716,1
6717,1
6718,0
6719,2
6720,0
6721,0
6722,1
6723,0
6724,0
6725,1
6726,0
6727,0
6728,3
6729,0
6730,1
6731,0
6732,1
6733,1
6734,0
6735,0
6736,1
6737,0
6738,2
6739,0
6740,2
6741,0
6742,0
6743,0
6744,0
6745,0
6746,3
6747,0
6748,0
6749,0
6750,0
6751,1
6752,0
6753,0
6754,0
6755,0
6756,1
6757,1
6758,0
6759,0
6760,2
6761,0
6762,2
6763,1
6764,0
6765,1
6766,0
6767,0
6768,0
6769,0
6770,1
6771,0
6772,0
6773,0
6774,1
6775,0
6776,0
6777,0
6778,2
6779,0
6780,3
6781,0
6782,0
6783,0
6784,2
6785,1
6786,1
6787,0
6788,0
6789,0
6790,2
6791,0
6792,2
6793,0
6794,1
6795,0
6796,1
6797,0
6798,2
6799,0
6800,0
6801,0
6802,1
6803,0
6804,0
6805,0
6806,0
6807,0
6808,0
6809,2
6810,2
6811,0
6812,1
6813,0
6814,2
6815,2
6816,1
6817,0
6818,1
6819,0
6820,2
6821,0
6822,0
6823,0
6824,0
6825,0
6826,1
6827,0
6828,3
6829,0
6830,1
6831,0
6832,1
6833,1
6834,0
6835,0
6836,0
6837,1
6838,1
6839,1
6840,0
6841,0
6842,1
6843,0
6844,0
6845,1
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,0
6855,1
6856,0
6857,0
6858,0
6859,1
6860,1
6861,1
6862,1
6863,0
6864,0
6865,0
6866,0
6867,0
6868,1
6869,0
6870,1
6871,1
6872,2
6873,1
6874,0
6875,0
6876,1
6877,0
6878,1
6879,0
6880,0
6881,0
6882,1
6883,0
6884,1
6885,2
6886,0
6887,0
6888,1
6889,1
6890,1
6891,2
6892,1
6893,0
6894,1
6895,2
6896,0
6897,1
6898,2
6899,0
6900,1
6901,1
6902,0
6903,0
6904,0
6905,0
6906,0
6907,1
6908,0
6909,0
6910,0
6911,1
6912,0
6913,1
6914,1
6915,0
6916,0
6917,0
6918,1
6919,0
6920,2
6921,0
6922,0
6923,0
6924,1
6925,0
6926,1
6927,4
6928,0
6929,1
6930,2
6931,0
6932,0
6933,0
6934,1
6935,0
6936,2
6937,0
6938,0
6939,0
6940,1
6941,0
6942,1
6943,1
6944,3
6945,0
6946,0
6947,1
6948,0
6949,0
6950,0
6951,0
6952,1
6953,1
6954,1
6955,0
6956,0
6957,0
6958,1
6959,0
6960,0
6961,1
6962,0
6963,0
6964,0
6965,0
6966,0
6967,1
6968,1
6969,0
6970,2
6971,0
6972,0
6973,0
6974,0
6975,1
6976,2
6977,0
6978,2
6979,0
6980,1
6981,0
6982,1
6983,1
6984,1
6985,0
6986,1
6987,1
6988,0
6989,0
6990,1
6991,0
6992,3
6993,0
6994,0
6995,1
6996,0
6997,0
6998,0
6999,0
7000,1
7001,0
7002,0
7003,0
7004,0
7005,1
7006,1
7007,1
7008,2
7009,0
7010,1
7011,0
7012,0
7013,0
7014,1
7015,0
7016,0
7017,0
7018,1
7019,0
7020,0
7021,0
7022,0
7023,0
7024,0
7025,0
7026,0
7027,0
7028,1
7029,0
7030,0
7031,0
7032,3
7033,0
7034,0
7035,0
7036,0
7037,0
7038,1
7039,0
7040,1
7041,0
7042,0
7043,0
7044,0
7045,0
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,1
7055,0
7056,1
7057,0
7058,0
7059,1
7060,0
7061,1
7062,1
7063,0
7064,0
7065,0
7066,2
7067,0
7068,0
7069,0
7070,0
7071,1
7072,0
7073,0
7074,1
7075,0
7076,0
7077,1
7078,0
7079,0
7080,1
7081,0
7082,1
7083,0
7084,1
7085,0
7086,0
7087,0
7088,0
7089,0
7090,0
7091,0
7092,0
7093,0
7094,0
7095,0
7096,1
7097,0
7098,0
7099,0
7100,0
7101,0
7102,1
7103,4
7104,1
7105,2
7106,1
7107,1
7108,0
7109,0
7110,0
7111,1
7112,1
7113,0
7114,1
7115,0
7116,1
7117,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,1
7128,1
7129,0
7130,1
7131,0
7132,1
7133,0
7134,0
7135,0
7136,2
7137,2
7138,0
7139,1
7140,0
7141,0
7142,1
7143,0
7144,0
7145,0
7146,2
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,2
7157,0
7158,3
7159,1
7160,0
7161,0
7162,0
7163,1
7164,2
7165,0
7166,0
7167,2
7168,0
7169,2
7170,0
7171,1
7172,1
7173,1
7174,0
7175,1
7176,0
7177,0
7178,1
7179,0
7180,1
7181,0
7182,1
7183,0
7184,2
7185,2
7186,0
7187,0
7188,0
7189,1
7190,1
7191,0
7192,1
7193,0
7194,0
7195,0
7196,0
7197,1
7198,0
7199,0
7200,1
7201,0
7202,1
7203,0
7204,2
7205,1
7206,0
7207,0
7208,0
7209,0
7210,0
7211,1
7212,1
7213,1
7214,2
7215,0
7216,0
7217,1
7218,1
7219,0
7220,2
7221,1
7222,2
7223,2
7224,1
7225,0
7226,0
7227,0
7228,1
7229,0
7230,0
7231,1
7232,0
7233,0
7234,0
7235,0
7236,0
7237,0
7238,1
7239,2
7240,1
7241,0
7242,0
7243,0
7244,2
7245,0
7246,0
7247,2
7248,0
7249,1
7250,1
7251,0
7252,0
7253,0
7254,1
7255,0
7256,2
7257,1
7258,3
7259,1
7260,0
7261,0
7262,0
7263,0
7264,1
7265,0
7266,1
7267,1
7268,1
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,1
7277,0
7278,0
7279,0
7280,1
7281,1
7282,0
7283,0
7284,0
7285,0
7286,1
7287,1
7288,2
7289,2
7290,0
7291,0
7292,1
7293,1
7294,0
7295,1
7296,0
7297,1
7298,2
7299,0
7300,0
7301,0
7302,1
7303,1
7304,1
7305,0
7306,0
7307,1
7308,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,0
7321,1
7322,0
7323,0
7324,0
7325,1
7326,0
7327,0
7328,0
7329,0
7330,2
7331,0
7332,1
7333,0
7334,1
7335,1
7336,2
7337,1
7338,1
7339,0
7340,0
7341,0
7342,0
7343,1
7344,0
7345,0
7346,0
7347,0
7348,2
7349,1
7350,1
7351,0
7352,1
7353,0
7354,1
7355,0
7356,1
7357,1
7358,0
7359,0
7360,0
7361,1
7362,1
7363,0
7364,0
7365,0
7366,1
7367,1
7368,0
7369,0
7370,0
7371,1
7372,1
7373,0
7374,0
7375,1
7376,3
7377,1
7378,1
7379,1
7380,1
7381,1
7382,0
7383,0
7384,0
7385,0
7386,2
7387,0
7388,1
7389,0
7390,2
7391,1
7392,2
7393,0
7394,1
7395,1
7396,0
7397,2
7398,0
7399,0
7400,0
7401,0
7402,2
7403,0
7404,1
7405,0
7406,1
7407,0
7408,0
7409,0
7410,0
7411,0
7412,0
7413,0
7414,1
7415,0
7416,1
7417,0
7418,3
7419,0
7420,1
7421,0
7422,0
7423,1
7424,0
7425,0
7426,0
7427,0
7428,0
7429,0
7430,1
7431,0
7432,1
7433,0
7434,1
7435,0
7436,0
7437,0
7438,0
7439,0
7440,1
7441,1
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,2
7449,0
7450,0
7451,0
7452,2
7453,1
7454,1
7455,1
7456,1
7457,0
7458,0
7459,1
7460,0
7461,1
7462,0
7463,0
7464,1
7465,1
7466,1
7467,0
7468,1
7469,0
7470,2
7471,0
7472,1
7473,1
7474,0
7475,1
7476,1
7477,0
7478,0
7479,0
7480,0
7481,1
7482,1
7483,0
7484,0
7485,0
7486,0
7487,0
7488,1
7489,1
7490,0
7491,1
7492,1
7493,0
7494,0
7495,0
7496,2
7497,0
7498,1
7499,1
7500,0
7501,0
7502,1
7503,0
7504,0
7505,0
7506,2
7507,0
7508,1
7509,0
7510,1
7511,1
7512,1
7513,0
7514,2
7515,0
7516,0
7517,0
7518,1
7519,0
7520,0
7521,1
7522,1
7523,1
7524,0
7525,0
7526,0
7527,1
7528,0
7529,0
7530,0
7531,0
7532,0
7533,0
7534,0
7535,0
7536,1
7537,0
7538,0
7539,1
7540,0
7541,0
7542,0
7543,0
7544,3
7545,0
7546,1
7547,0
7548,0
7549,0
7550,0
7551,0
7552,0
7553,0
7554,0
7555,1
7556,2
7557,0
7558,1
7559,1
7560,2
7561,1
7562,1
7563,0
7564,0
7565,1
7566,0
7567,0
7568,3
7569,0
7570,1
7571,1
7572,1
7573,1
7574,0
7575,1
7576,0
7577,0
7578,0
7579,0
7580,1
7581,1
7582,1
7583,0
7584,3
7585,0
7586,1
7587,1
7588,0
7589,0
7590,1
7591,1
7592,1
7593,0
7594,0
7595,0
7596,1
7597,1
7598,2
7599,0
7600,1
7601,1
7602,0
7603,0
7604,0
7605,0
7606,2
7607,0
7608,2
7609,0
7610,5
7611,0
7612,0
7613,1
7614,0
7615,2
7616,3
7617,0
7618,0
7619,1
7620,0
7621,0
7622,0
7623,0
7624,0
7625,0
7626,1
7627,1
7628,0
7629,1
7630,0
7631,0
7632,2
7633,0
7634,1
7635,0
7636,1
7637,0
7638,4
7639,0
7640,1
7641,0
7642,1
7643,0
7644,1
7645,1
7646,1
7647,0
7648,1
7649,0
7650,0
7651,0
7652,0
7653,0
7654,2
7655,0
7656,1
7657,1
7658,0
7659,1
7660,0
7661,0
7662,0
7663,0
7664,1
7665,0
7666,0
7667,0
7668,0
7669,0
7670,3
7671,0
7672,2
7673,0
7674,0
7675,0
7676,1
7677,0
7678,0
7679,0
7680,2
7681,0
7682,1
7683,0
7684,1
7685,0
7686,2
7687,1
7688,0
7689,0
7690,1
7691,1
7692,0
7693,1
7694,0
7695,1
7696,2
7697,0
7698,0
7699,0
7700,0
7701,0
7702,2
7703,1
7704,1
7705,1
7706,1
7707,1
7708,1
7709,0
7710,0
7711,0
7712,0
7713,0
7714,0
7715,2
7716,0
7717,0
7718,1
7719,1
7720,2
7721,1
7722,2
7723,0
7724,1
7725,0
7726,1
7727,3
7728,1
7729,0
7730,1
7731,1
7732,0
7733,0
7734,1
7735,0
7736,3
7737,1
7738,1
7739,0
7740,0
7741,0
7742,0
7743,1
7744,1
7745,0
7746,1
7747,1
7748,0
7749,1
7750,1
7751,1
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,2
7760,1
7761,0
7762,0
7763,0
7764,1
7765,1
7766,0
7767,0
7768,1
7769,2
7770,0
7771,1
7772,0
7773,0
7774,1
7775,0
7776,0
7777,1
7778,0
7779,0
7780,1
7781,2
7782,0
7783,0
7784,3
7785,0
7786,0
7787,0
7788,1
7789,0
7790,1
7791,1
7792,0
7793,2
7794,0
7795,0
7796,0
7797,0
7798,1
7799,0
7800,1
7801,1
7802,2
7803,0
7804,2
7805,0
7806,0
7807,0
7808,0
7809,1
7810,1
7811,0
7812,0
7813,0
7814,0
7815,2
7816,2
7817,0
7818,1
7819,0
7820,1
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,0
7828,1
7829,0
7830,1
7831,0
7832,0
7833,0
7834,0
7835,1
7836,2
7837,0
7838,2
7839,0
7840,0
7841,0
7842,1
7843,0
7844,0
7845,1
7846,0
7847,1
7848,0
7849,1
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7858,0
7859,0
7860,0
7861,0
7862,0
7863,0
7864,2
7865,1
7866,2
7867,0
7868,0
7869,1
7870,1
7871,1
7872,1
7873,1
7874,0
7875,0
7876,2
7877,0
7878,1
7879,0
7880,1
7881,0
7882,1
7883,0
7884,1
7885,1
7886,0
7887,0
7888,0
7889,0
7890,0
7891,0
7892,1
7893,0
7894,0
7895,1
7896,1
7897,1
7898,0
7899,0
7900,0
7901,0
7902,0
7903,1
7904,0
7905,0
7906,0
7907,0
7908,2
7909,0
7910,1
7911,1
7912,1
7913,0
7914,0
7915,0
7916,1
7917,0
7918,1
7919,1
7920,2
7921,0
7922,0
7923,0
7924,0
7925,1
7926,0
7927,0
7928,0
7929,0
7930,2
7931,1
7932,2
7933,1
7934,0
7935,0
7936,0
7937,0
7938,0
7939,0
7940,1
7941,1
7942,1
7943,0
7944,0
7945,2
7946,0
7947,0
7948,2
7949,0
7950,0
7951,2
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,1
7960,1
7961,0
7962,0
7963,1
7964,2
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,1
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,1
7980,0
7981,0
7982,0
7983,0
7984,1
7985,1
7986,2
7987,0
7988,1
7989,1
7990,0
7991,2
7992,3
7993,0
7994,1
7995,0
7996,1
7997,0
7998,0
7999,0
8000,1
8001,1
8002,1
8003,1
8004,2
8005,0
8006,1
8007,1
8008,0
8009,0
8010,1
8011,0
8012,1
8013,1
8014,1
8015,0
8016,2
8017,1
8018,0
8019,1
8020,0
8021,0
8022,0
8023,1
8024,1
8025,0
8026,0
8027,0
8028,1
8029,0
8030,0
8031,0
8032,0
8033,0
8034,1
8035,0
8036,0
8037,1
8038,0
8039,0
8040,1
8041,1
8042,1
8043,0
8044,0
8045,0
8046,3
8047,0
8048,2
8049,1
8050,1
8051,0
8052,0
8053,0
8054,0
8055,1
8056,2
8057,1
8058,1
8059,0
8060,0
8061,0
8062,1
8063,0
8064,0
8065,0
8066,1
8067,0
8068,2
8069,0
8070,1
8071,2
8072,1
8073,0
8074,2
8075,1
8076,1
8077,1
8078,0
8079,1
8080,0
8081,0
8082,0
8083,0
8084,0
8085,0
8086,0
8087,0
8088,1
8089,1
8090,1
8091,0
8092,0
8093,0
8094,1
8095,1
8096,1
8097,0
8098,1
8099,0
8100,0
8101,2
8102,0
8103,0
8104,0
8105,0
8106,0
8107,0
8108,1
8109,0
8110,0
8111,1
8112,1
8113,1
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0
8120,2
8121,1
8122,1
8123,0
8124,0
8125,0
8126,1
8127,0
8128,1
8129,0
8130,0
8131,1
8132,0
8133,1
8134,1
8135,1
8136,1
8137,0
8138,0
8139,0
8140,0
8141,0
8142,1
8143,2
8144,0
8145,1
8146,0
8147,0
8148,0
8149,0
8150,1
8151,0
8152,1
8153,1
8154,0
8155,0
8156,1
8157,0
8158,0
8159,1
8160,1
8161,0
8162,1
8163,0
8164,2
8165,1
8166,0
8167,0
8168,2
8169,0
8170,2
8171,0
8172,2
8173,1
8174,1
8175,0
8176,1
8177,1
8178,1
8179,1
8180,0
8181,0
8182,0
8183,0
8184,1
8185,0
8186,0
8187,1
8188,0
8189,1
8190,0
8191,0
8192,0
8193,2
8194,2
8195,1
8196,1
8197,0
8198,2
8199,0
8200,0
8201,2
8202,4
8203,1
8204,1
8205,1
8206,2
8207,1
8208,0
8209,0
8210,2
8211,0
8212,0
8213,0
8214,4
8215,1
8216,1
8217,2
8218,2
8219,0
8220,1
8221,1
8222,1
8223,1
8224,0
8225,1
8226,0
8227,1
8228,0
8229,2
8230,1
8231,0
8232,1
8233,0
8234,1
8235,1
8236,1
8237,1
8238,1
8239,0
8240,3
8241,0
8242,1
8243,2
8244,0
8245,1
8246,2
8247,2
8248,0
8249,2
8250,2
8251,0
8252,0
8253,0
8254,1
8255,1
8256,0
8257,0
8258,1
8259,0
8260,1
8261,1
8262,0
8263,3
8264,1
8265,1
8266,2
8267,0
8268,1
8269,0
8270,4
8271,1
8272,3
8273,1
8274,0
8275,0
8276,0
8277,2
8278,2
8279,2
8280,4
8281,0
8282,0
8283,1
8284,1
8285,1
8286,4
8287,3
8288,2
8289,2
8290,0
8291,1
8292,0
8293,0
8294,1
8295,2
8296,1
8297,1
8298,2
8299,1
8300,1
8301,3
8302,1
8303,0
8304,1
8305,2
8306,0
8307,1
8308,0
8309,0
8310,2
8311,1
8312,0
8313,1
8314,3
8315,2
8316,2
8317,1
8318,2
8319,2
8320,1
8321,0
8322,1
8323,1
8324,2
8325,0
8326,3
8327,3
8328,2
8329,0
8330,5
8331,0
8332,1
8333,1
8334,3
8335,0
8336,1
8337,3
8338,4
8339,0
8340,2
8341,1
8342,1
8343,1
8344,0
8345,0
8346,1
8347,0
8348,6
8349,2
8350,3
8351,2
8352,0
8353,2
8354,0
8355,1
8356,3
8357,2
8358,2
8359,3
8360,0
8361,0
8362,1
8363,1
8364,4
8365,1
8366,3
8367,1
8368,0
8369,2
8370,0
8371,0
8372,1
8373,1
8374,2
8375,0
8376,1
8377,2
8378,1
8379,1
8380,0
8381,0
8382,4
8383,1
8384,1
8385,3
8386,0
8387,0
8388,1
8389,0
8390,1
8391,1
8392,0
8393,3
8394,0
8395,3
8396,0
8397,2
8398,2
8399,1
8400,0
8401,3
8402,0
8403,0
8404,0
8405,2
8406,2
8407,0
8408,2
8409,0
8410,1
8411,1
8412,0
8413,1
8414,4
8415,3
8416,1
8417,2
8418,0
8419,0
8420,3
8421,0
8422,1
8423,1
8424,0
8425,2
8426,0
8427,0
8428,0
8429,1
8430,2
8431,2
8432,1
8433,1
8434,0
8435,1
8436,1
8437,0
8438,0
8439,0
8440,0
8441,0
8442,4
8443,0
8444,2
8445,2
8446,3
8447,2
8448,3
8449,1
8450,0
8451,1
8452,2
8453,4
8454,0
8455,0
8456,4
8457,3
8458,0
8459,1
8460,0
8461,1
8462,3
8463,0
8464,2
8465,0
8466,1
8467,1
8468,0
8469,3
8470,2
8471,0
8472,1
8473,1
8474,2
8475,0
8476,3
8477,0
8478,3
8479,2
8480,1
8481,2
8482,2
8483,0
8484,1
8485,1
8486,1
8487,1
8488,2
8489,0
8490,2
8491,0
8492,1
8493,0
8494,1
8495,3
8496,0
8497,4
8498,0
8499,0
8500,0
8501,0
8502,0
8503,1
8504,1
8505,1
8506,2
8507,3
8508,2
8509,0
8510,2
8511,5
8512,1
8513,3
8514,0
8515,3
8516,0
8517,1
8518,2
8519,1
8520,1
8521,0
8522,0
8523,1
8524,2
8525,1
8526,2
8527,4
8528,1
8529,2
8530,1
8531,1
8532,2
8533,1
8534,2
8535,0
8536,4
8537,0
8538,3
8539,2
8540,1
8541,2
8542,5
8543,0
8544,2
8545,1
8546,2
8547,0
8548,1
8549,0
8550,2
8551,0
8552,1
8553,1
8554,3
8555,1
8556,1
8557,1
8558,1
8559,2
8560,3
8561,0
8562,3
8563,0
